fishera01,10/4/1887,Middlebury VT,USA,11/3/1982,Ann Arbor MI,USA,Ray,Fisher,180,,R,R,7/2/1910,10/2/1920
ellioro01,7/8/1890,Kokomo IN,USA,2/12/1934,San Francisco CA,USA,Rowdy,Elliott,160,69,R,R,9/24/1910,10/2/1920
tragewa01,6/14/1887,Lafayette IN,USA,12/14/1970,Lafayette IN,USA,Walt,Tragesser,175,72,R,R,7/30/1913,10/2/1920
allenni01,9/14/1888,Norton KS,USA,10/16/1939,Hines IL,USA,Nick,Allen,180,72,R,R,5/1/1914,10/2/1920
enzmajo01,3/4/1890,Brooklyn NY,USA,3/14/1984,Riverhead NY,USA,Johnny,Enzmann,165,70,R,R,7/10/1914,10/2/1920
bairddo01,9/27/1891,St. Charles MO,USA,6/13/1967,Thomasville GA,USA,Doug,Baird,148,,R,R,4/18/1915,10/2/1920
griffpu01,4/24/1896,Lincoln NE,USA,10/12/1951,Colorado Springs CO,USA,Pug,Griffin,187,,R,R,7/27/1917,10/2/1920
kinsebo01,1/5/1899,Springfield IL,USA,12/30/1951,Los Angeles CA,USA,Bob,Kinsella,165,,L,R,9/20/1919,10/2/1920
lynchad01,2/9/1897,Laurens IA,USA,3/16/1934,Davenport IA,USA,Adrian,Lynch,185,,B,R,8/4/1920,10/2/1920
slappjo01,8/8/1898,Albany GA,USA,6/10/1957,Marietta GA,USA,John,Slappey,170,76,L,L,8/23/1920,10/2/1920
baumgha01,10/8/1892,South Pittsburg TN,USA,12/3/1930,Augusta GA,USA,Harry,Baumgartner,175,71,R,R,9/6/1920,10/2/1920
leathha01,12/2/1898,Selma CA,USA,4/12/1977,Modesto CA,USA,Hal,Leathers,152,68,L,R,9/13/1920,10/2/1920
davencl01,5/28/1898,Runge TX,USA,6/13/1976,Corpus Christi TX,USA,Claude,Davenport,193,78,R,R,10/2/1920,10/2/1920
wingoed01,10/8/1895,St. Anne De Bellevue PQ,CAN,12/5/1964,Lachine PQ,CAN,Ed,Wingo,145,66,R,R,10/2/1920,10/2/1920
rathmo01,12/25/1886,Mobeetie TX,USA,11/18/1945,Upper Darby PA,USA,Morrie,Rath,160,,L,R,9/28/1909,10/3/1920
paulege01,5/26/1891,Centralia IL,USA,2/8/1966,Little Rock AR,USA,Gene,Paulette,150,72,R,R,6/16/1911,10/3/1920
gedeojo01,12/5/1893,Sacramento CA,USA,5/19/1941,San Francisco CA,USA,Joe,Gedeon,167,72,R,R,5/13/1913,10/3/1920
jourdte01,9/5/1895,New Orleans LA,USA,9/23/1961,New Orleans LA,USA,Ted,Jourdan,175,72,L,L,9/18/1916,10/3/1920
mccabbi01,10/28/1892,Chicago IL,USA,9/2/1966,Chicago IL,USA,Bill,McCabe,180,,B,R,4/16/1918,10/3/1920
fishecl01,8/27/1898,Letart WV,USA,11/2/1965,Point Pleasant WV,USA,Clarence,Fisher,174,72,R,R,9/14/1919,10/3/1920
paynege01,5/23/1889,Mount Vernon KY,USA,1/24/1959,Bellflower CA,USA,George,Payne,172,71,R,R,5/8/1920,10/3/1920
lefeval01,9/16/1898,New York NY,USA,1/21/1982,Glen Cove NY,USA,Al,Lefevre,160,,R,R,6/28/1920,10/3/1920
grimero01,9/11/1893,Bergholz OH,USA,9/13/1954,Guilford Lake OH,USA,Roy,Grimes,176,73,R,R,7/31/1920,10/3/1920
bonogu01,8/29/1894,Doe Run MO,USA,12/3/1948,Dearborn MI,USA,Gus,Bono,175,71,R,R,9/13/1920,10/3/1920
conkwal01,12/4/1896,Sedalia MO,USA,7/30/1991,LaMesa CA,USA,Allen,Conkwright,170,70,R,R,9/16/1920,10/3/1920
bogarjo01,9/21/1900,Bloomsburg PA,USA,12/7/1986,Clarence NY,USA,John,Bogart,195,74,R,R,9/17/1920,10/3/1920
torphre01,11/6/1891,Fall River MA,USA,2/11/1980,Fall River MA,USA,Red,Torphy,169,71,R,R,9/25/1920,10/3/1920
johnsed01,3/31/1899,Morganfield KY,USA,7/3/1975,Morganfield KY,USA,Ed,Johnson,160,69,L,R,9/26/1920,10/3/1920
